employee_id,fio,gender,birth_date,age,education,married,kids,position,employment_type,division,distance_km,commute_min,transport_type,city,hire_date,fire_date,seniority_years
2285,Григорьева Лора Львовна,Женский,1982-04-20,43,высшее,1.0,1,Линейный менеджер,Полная занятость,Бухгалтерия,15.6,84.0,Личный,Санкт-Петербург,1990-02-26,1993-06-18,32
2286,Стрелкова Ольга Руслановна,Женский,1985-10-10,40,незаконченное высшее,1.0,0,Сотрудник,Полная занятость,Производство,5.5,64.0,Личный,Санкт-Петербург,2024-02-07,,0
2287,Лаврентьев Анатолий Венедиктович,Мужской,1985-07-06,40,высшее,1.0,0,Руководитель отдела,Полная занятость,Производство,5.4,55.0,Личный,Санкт-Петербург,2022-01-13,,2
2288,Трофимова Виктория Робертовна,Женский,1960-10-23,65,высшее,1.0,1,Сотрудник,Полная занятость,ИТ,1.7,1.0,Личный,Санкт-Петербург,2017-03-09,,9
2289,Рожкова Синклитикия Леоновна,Женский,1987-02-07,38,высшее,1.0,1,Сотрудник,Полная занятость,Производство,,16.0,Личный,Санкт-Петербург,2012-01-24,,15
2290,Суворов Остромир Антонович,Мужской,1984-12-15,41,высшее,0.0,1,Сотрудник,Полная занятость,Сервис и поддержка,10.9,66.0,Личный,Санкт-Петербург,2021-12-22,,3
2291,Щукин Спиридон Ефимович,Мужской,1978-05-04,47,среднее профессиональное,0.0,1,Линейный менеджер,Полная занятость,Сервис и поддержка,22.3,94.0,Личный,Санкт-Петербург,2016-01-19,,9
2292,Воронцов Лука Аверьянович,Мужской,1981-02-20,44,незаконченное высшее,1.0,0,Линейный менеджер,Полная занятость,Логистика,16.0,57.0,Общественный,Санкт-Петербург,2023-10-17,,1
2293,Никитина Ульяна Леоновна,Женский,1974-12-27,51,высшее,0.0,1,Сотрудник,Полная занятость,Производство,13.5,84.0,Общественный,Санкт-Петербург,2024-08-07,,2
2294,Лаврентьев Мина Арсенович,Мужской,1992-07-02,33,высшее,0.0,1,Ведущий специалист,Полная занятость,Бухгалтерия,9.0,52.0,Смешанный,Санкт-Петербург,2019-07-08,,8
2295,Лыткина Виктория Игоревна,Женский,1987-05-19,38,незаконченное высшее,0.0,0,Сотрудник,Частичная занятость,Производство,3.9,25.0,Общественный,Санкт-Петербург,2014-06-24,2020-06-20,11
2296,Одинцов Амвросий Игоревич,Мужской,1968-08-06,57,высшее,0.0,1,Ведущий специалист,Полная занятость,Производство,12.9,76.0,Общественный,Санкт-Петербург,2004-05-02,,20
2297,Мельникова Синклитикия Викторовна,Женский,1993-08-10,32,среднее профессиональное,0.0,1,Сотрудник,Полная занятость,Сервис и поддержка,5.2,35.0,Общественный,Санкт-Петербург,2024-11-18,,2
2298,Дроздова Элеонора Натановна,Женский,1965-06-11,60,незаконченное высшее,1.0,1,Ведущий специалист,Полная занятость,Финансы,30.7,121.0,Общественный,Санкт-Петербург,2024-01-11,2024-12-27,1
2299,Герасимова Фёкла Вадимовна,Женский,1971-11-05,54,высшее,0.0,1,Сотрудник,Полная занятость,Сбыт,14.2,79.0,Общественный,Санкт-Петербург,1999-09-22,1999-05-19,29
2300,Князева Ксения Кузьминична,Женский,1944-09-12,81,высшее,1.0,1,Линейный менеджер,Полная занятость,Сервис и поддержка,34.3,144.0,Общественный,Санкт-Петербург,2023-10-02,,0
2301,Рогов Амос Егорович,Мужской,1984-06-13,41,высшее,0.0,1,Сотрудник,Полная занятость,Безопасность,7.3,1.0,Общественный,Санкт-Петербург,2014-05-02,,10
2302,Тихонова Анна Святославовна,Женский,1985-03-07,40,высшее,1.0,0,Сотрудник,Полная занятость,Бухгалтерия,11.9,27.0,Смешанный,Санкт-Петербург,2013-05-22,,9
2303,Шашков Изот Марсович,Мужской,1977-08-08,48,высшее,1.0,1,Сотрудник,Полная занятость,Бухгалтерия,19.0,108.0,Личный,Санкт-Петербург,2009-11-20,2013-12-11,16
2304,Савельев Ладислав Григорьевич,Мужской,1980-06-05,45,высшее,1.0,1,Сотрудник,Полная занятость,ИТ,3.8,24.0,Смешанный,Санкт-Петербург,1991-03-15,,36
2305,Назаров Ладислав Всеволодович,Мужской,1992-07-16,33,высшее,0.0,0,Линейный менеджер,Полная занятость,Сервис и поддержка,13.9,76.0,Общественный,Санкт-Петербург,2019-11-26,,8
2306,Макарова Маргарита Антоновна,Женский,1985-11-13,40,высшее,1.0,0,Линейный менеджер,Полная занятость,ИТ,3.5,48.0,Общественный,Санкт-Петербург,2015-04-03,,12
2307,Гуляева Евпраксия Богдановна,Женский,1976-10-03,49,,1.0,1,Линейный менеджер,Полная занятость,Логистика,6.4,3.0,Общественный,Санкт-Петербург,2015-09-08,,8
2308,Зуева Прасковья Алексеевна,Женский,1964-02-19,61,среднее профессиональное,0.0,1,Сотрудник,Полная занятость,Техническое обслуживание,18.8,41.0,Общественный,Санкт-Петербург,1992-09-02,2022-05-21,31
